data augmentation (edges),batch_size,2,n_epoch,60,learning rate,0.002
epoch:,36,vrand:,0.9478615378369877,vinfo:,0.9764842665433126,loss,0.13461727075851881
epoch:,37,vrand:,0.954895022044956,vinfo:,0.978171265985415,loss,0.13567970865047896
epoch:,38,vrand:,0.9332939249171902,vinfo:,0.9740417075203716,loss,0.1325723477281057
epoch:,39,vrand:,0.9570121385126175,vinfo:,0.9785375651402868,loss,0.13155304697843698
epoch:,40,vrand:,0.9248129030895361,vinfo:,0.9720792968177372,loss,0.12521472172095224
epoch:,41,vrand:,0.9076045974782261,vinfo:,0.9657031726836725,loss,0.12027017944134198
epoch:,42,vrand:,0.9455692283642019,vinfo:,0.9742835334882025,loss,0.11626452723374733
epoch:,43,vrand:,0.9588459163974532,vinfo:,0.978576782155204,loss,0.1125123048057923
epoch:,44,vrand:,0.947893720675111,vinfo:,0.9769706832983827,loss,0.11210723221302032
epoch:,45,vrand:,0.9386300607579734,vinfo:,0.9761578441096423,loss,0.11387614160776138
epoch:,46,vrand:,0.8256111383497473,vinfo:,0.9546833537488368,loss,0.1133778656904514
epoch:,47,vrand:,0.9506561292458127,vinfo:,0.9754926683956716,loss,0.10749092755409387
epoch:,48,vrand:,0.9200571134946444,vinfo:,0.9726214739525098,loss,0.10281302092167047
epoch:,49,vrand:,0.9613229458946364,vinfo:,0.977963009294378,loss,0.09958823942221127
epoch:,50,vrand:,0.9157796934080075,vinfo:,0.9710059675799823,loss,0.09806224130667172
epoch:,51,vrand:,0.9508994615955988,vinfo:,0.9772110291080306,loss,0.10054745066624421
epoch:,52,vrand:,0.9716448798806795,vinfo:,0.9804532924193857,loss,0.10024223247399697
epoch:,53,vrand:,0.9545964070630971,vinfo:,0.9771050657040108,loss,0.09575528479539432
epoch:,54,vrand:,0.9393927523492902,vinfo:,0.9741176961769995,loss,0.09358315685620675
epoch:,55,vrand:,0.8454285492195719,vinfo:,0.9606457917295218,loss,0.09193265610016309
epoch:,56,vrand:,0.8545503000379023,vinfo:,0.9578839930580653,loss,0.08972925119675122
epoch:,57,vrand:,0.8555014854265928,vinfo:,0.9611012050116688,loss,0.09110501122016174
epoch:,58,vrand:,0.9604679432034322,vinfo:,0.979324705502046,loss,0.09391920211223456
epoch:,59,vrand:,0.8903244806579883,vinfo:,0.971245748581499,loss,0.09250675199123529
data augmentation (edges),batch_size,2,n_epoch,60,learning rate,0.001
epoch:,0,vrand:,0.5120766039077426,vinfo:,0.8503314198288905,loss,0.5276650327902573
epoch:,1,vrand:,0.6765419848594574,vinfo:,0.9099527293290672,loss,0.43606866323030913
epoch:,2,vrand:,0.797378319150176,vinfo:,0.9397486037278842,loss,0.3870127017681415
epoch:,3,vrand:,0.8898825468489753,vinfo:,0.9621651142162431,loss,0.3488664168577928
epoch:,4,vrand:,0.9417083809883537,vinfo:,0.9698415916474481,loss,0.3219323525061974
epoch:,5,vrand:,0.9444108691443793,vinfo:,0.9735555555703378,loss,0.29310936423448414
epoch:,6,vrand:,0.9300876363718675,vinfo:,0.9730621720051825,loss,0.27337764318172747
epoch:,7,vrand:,0.9422976389671117,vinfo:,0.9730132045095805,loss,0.25712569516438705
epoch:,8,vrand:,0.9012828213517979,vinfo:,0.9589811024091739,loss,0.24099858334431282
epoch:,9,vrand:,0.9378958336594894,vinfo:,0.9711669580861741,loss,0.23622730374336243
epoch:,10,vrand:,0.9481981559789803,vinfo:,0.9740322608863812,loss,0.22955458553937766
epoch:,11,vrand:,0.9163479879296567,vinfo:,0.9694185855461767,loss,0.22059462047540224
epoch:,12,vrand:,0.9431843737938997,vinfo:,0.9751679870590266,loss,0.21507123341927162
epoch:,13,vrand:,0.8932398291137125,vinfo:,0.9677890766418704,loss,0.20248121825548318
epoch:,14,vrand:,0.9497125673304099,vinfo:,0.975756713453956,loss,0.19729783099431258
epoch:,15,vrand:,0.829849085064373,vinfo:,0.958323102532266,loss,0.19437800691677973
epoch:,16,vrand:,0.8304558462175174,vinfo:,0.9582776533990852,loss,0.1864081472158432
epoch:,17,vrand:,0.9348676942581189,vinfo:,0.9749735020413631,loss,0.17935948417736933
epoch:,18,vrand:,0.9119127952554,vinfo:,0.9676752059857817,loss,0.1784213792819243
epoch:,19,vrand:,0.895349370129814,vinfo:,0.9700979005903108,loss,0.17201755826289838
epoch:,20,vrand:,0.9434015762592848,vinfo:,0.9747475332775071,loss,0.16543853626801416
epoch:,21,vrand:,0.9221058074737465,vinfo:,0.9703427222497799,loss,0.16286770082437074
epoch:,22,vrand:,0.8803732537281113,vinfo:,0.9662314785224535,loss,0.15907900837751535
epoch:,23,vrand:,0.8502843885035174,vinfo:,0.9656363395080618,loss,0.15409138340216416
epoch:,24,vrand:,0.8670178459297271,vinfo:,0.9644009067219705,loss,0.15104773182135361
epoch:,25,vrand:,0.8330662542491997,vinfo:,0.9637656067928504,loss,0.14555681210297805
epoch:,26,vrand:,0.9161349285899926,vinfo:,0.9743849635160021,loss,0.14490215537639764
epoch:,27,vrand:,0.8151105899740008,vinfo:,0.9548844440235719,loss,0.14624471503954667
epoch:,28,vrand:,0.7979955713530591,vinfo:,0.9544144994475191,loss,0.1425100301320736
epoch:,29,vrand:,0.8149744920903276,vinfo:,0.9569783536343062,loss,0.13677515719945615
epoch:,30,vrand:,0.791972494437868,vinfo:,0.9545904191023803,loss,0.1293085704629238
epoch:,31,vrand:,0.9126397351367483,vinfo:,0.9683892398273171,loss,0.1280412719799922
epoch:,32,vrand:,0.8983305590097255,vinfo:,0.9712545445942637,loss,0.13147781502742034
epoch:,33,vrand:,0.8906040412707685,vinfo:,0.9697286322768301,loss,0.13310240782224214
epoch:,34,vrand:,0.8925730738757747,vinfo:,0.9684874898241336,loss,0.126440894145232
epoch:,35,vrand:,0.8898167163813333,vinfo:,0.9691714573860983,loss,0.1214659706904338
epoch:,36,vrand:,0.9063258633741013,vinfo:,0.972830205929373,loss,0.11770200901306592
epoch:,37,vrand:,0.93706516513656,vinfo:,0.9746466998102701,loss,0.11278304171103698
epoch:,38,vrand:,0.8978930838939763,vinfo:,0.9678135788216988,loss,0.11118178700025265
epoch:,39,vrand:,0.8638893999349897,vinfo:,0.9644468458741219,loss,0.11321273102210118
epoch:,40,vrand:,0.8916750742764112,vinfo:,0.9687985880952328,loss,0.11674073510445081
epoch:,41,vrand:,0.8179737247230332,vinfo:,0.9545735997338269,loss,0.11522484971926762
epoch:,42,vrand:,0.7993969596809194,vinfo:,0.9497509726625191,loss,0.11268975643011239
epoch:,43,vrand:,0.7359967934260505,vinfo:,0.9349236085706745,loss,0.10991345460598285
epoch:,44,vrand:,0.8949561237835988,vinfo:,0.9692773315325806,loss,0.10719298112850922
epoch:,45,vrand:,0.9279094243766229,vinfo:,0.9735452480093674,loss,0.10391188814089848
epoch:,46,vrand:,0.8811526365511624,vinfo:,0.9674801655516164,loss,0.10246393199150379
epoch:,47,vrand:,0.9253761923258269,vinfo:,0.9742112957792267,loss,0.10249573622758572
epoch:,48,vrand:,0.8069457125388443,vinfo:,0.9521334420123759,loss,0.09928041295363353
epoch:,49,vrand:,0.8142013354241969,vinfo:,0.9516406544596807,loss,0.09848916817169923
epoch:,50,vrand:,0.8728864176225072,vinfo:,0.9642330081826207,loss,0.09596983859172234
epoch:,51,vrand:,0.9196769670399052,vinfo:,0.9751138738899561,loss,0.0948976198068032
epoch:,52,vrand:,0.8921839942432879,vinfo:,0.9704011061545638,loss,0.09381857743630043
epoch:,53,vrand:,0.805588755854971,vinfo:,0.9481995981795448,loss,0.09343454299064782
epoch:,54,vrand:,0.8125199089920614,vinfo:,0.9534433979031369,loss,0.09756003205592816
epoch:,55,vrand:,0.8919955915028137,vinfo:,0.9682777137677213,loss,0.09138749826412934
epoch:,56,vrand:,0.9167789570666921,vinfo:,0.973604882871887,loss,0.0871593585381141
epoch:,57,vrand:,0.9355660080060056,vinfo:,0.9746741948966404,loss,0.0838500800041052
epoch:,58,vrand:,0.8497923992878059,vinfo:,0.9590916784704309,loss,0.08000882256489533
epoch:,59,vrand:,0.8651543998421604,vinfo:,0.9609787469091279,loss,0.07942148355337289
data augmentation (edges),batch_size,2,n_epoch,60,learning rate,0.0001
epoch:,0,vrand:,0.8745330068586707,vinfo:,0.9044008308806311,loss,0.562370811517422
epoch:,1,vrand:,0.8707737448554592,vinfo:,0.942774836228381,loss,0.45805542514874387
epoch:,2,vrand:,0.9113997156497987,vinfo:,0.9549067880021858,loss,0.4083423110154959
epoch:,3,vrand:,0.888414750600967,vinfo:,0.9577866119850394,loss,0.3698156292621906
epoch:,4,vrand:,0.8304066667029039,vinfo:,0.9373810529029635,loss,0.345801069186284
epoch:,5,vrand:,0.8101523820095903,vinfo:,0.9394275968342353,loss,0.32820552358260524
epoch:,6,vrand:,0.8346931708663512,vinfo:,0.9478593548570725,loss,0.31515379823171175
epoch:,7,vrand:,0.8119861883473071,vinfo:,0.9438172264989426,loss,0.29649535050758946
epoch:,8,vrand:,0.7742516020065324,vinfo:,0.9370637115931315,loss,0.28274617745326114
epoch:,9,vrand:,0.8236507464666054,vinfo:,0.9426330999236099,loss,0.26930559139985305
epoch:,10,vrand:,0.65321481403216,vinfo:,0.9050962062746082,loss,0.25595588752856624
epoch:,11,vrand:,0.7117461789160806,vinfo:,0.9228392169535444,loss,0.2459805837044349
epoch:,12,vrand:,0.8162633959649295,vinfo:,0.9470120289560354,loss,0.23439638202007002
epoch:,13,vrand:,0.8316416711631713,vinfo:,0.9463074960765206,loss,0.22872803990657514
epoch:,14,vrand:,0.8283651483180863,vinfo:,0.9474174174675166,loss,0.22045831840771896
epoch:,15,vrand:,0.7713892390080959,vinfo:,0.939564190898299,loss,0.209101683818377
epoch:,16,vrand:,0.7749878666683145,vinfo:,0.9386617643156157,loss,0.20628231878464037
epoch:,17,vrand:,0.7405071149115086,vinfo:,0.9290132081026284,loss,0.20022488442751077
epoch:,18,vrand:,0.7175025767767066,vinfo:,0.9206189667125658,loss,0.20080768374296334
epoch:,19,vrand:,0.7966641515908865,vinfo:,0.9336536871442155,loss,0.2031559944152832
epoch:,20,vrand:,0.6133427712175719,vinfo:,0.8882197934962397,loss,0.21993186152898347
epoch:,21,vrand:,0.7235934777391252,vinfo:,0.9255468516479721,loss,0.22180096690471357
epoch:,22,vrand:,0.6822073621168367,vinfo:,0.9162603256457708,loss,0.20866351631971505
epoch:,23,vrand:,0.6841323185083066,vinfo:,0.9175973659853478,loss,0.1934759536614785
epoch:,24,vrand:,0.7356541164112436,vinfo:,0.9292724681159683,loss,0.17121868981764868
epoch:,25,vrand:,0.7380979779979887,vinfo:,0.9316669198342501,loss,0.1609987307053346
epoch:,26,vrand:,0.7356749160430613,vinfo:,0.9313153051726379,loss,0.15539794931044945
epoch:,27,vrand:,0.7220522902832766,vinfo:,0.9203115849592045,loss,0.15272664565306443
epoch:,28,vrand:,0.7193041765117135,vinfo:,0.9240790823058118,loss,0.16147643213088697
epoch:,29,vrand:,0.700178217827807,vinfo:,0.9226665097043512,loss,0.1569611498942742
epoch:,30,vrand:,0.613836314057824,vinfo:,0.8990603468037996,loss,0.15142739621492532
epoch:,31,vrand:,0.6896141031534186,vinfo:,0.9132679361686282,loss,0.14070024742529944
epoch:,32,vrand:,0.7196139543229358,vinfo:,0.9271030430781204,loss,0.13772141761504686
epoch:,33,vrand:,0.7087609121123237,vinfo:,0.9239639121681572,loss,0.12917104879250893
epoch:,34,vrand:,0.6534301523931718,vinfo:,0.9049209756300309,loss,0.1275380036005607
epoch:,35,vrand:,0.622018978630459,vinfo:,0.8923404967179766,loss,0.12476626898233707
epoch:,36,vrand:,0.7152712541340328,vinfo:,0.9226955575295399,loss,0.12316754804207729
epoch:,37,vrand:,0.738061169152779,vinfo:,0.9278355949676064,loss,0.12444808792609435
epoch:,38,vrand:,0.6813325564532062,vinfo:,0.9079751334940106,loss,0.11826652403061207
epoch:,39,vrand:,0.7326159159987158,vinfo:,0.9249733402459933,loss,0.1194588656608875
data augmentation (edges),batch_size,2,n_epoch,60,learning rate,0.0016
epoch:,0,vrand:,0.8265762325190561,vinfo:,0.94053733473464,loss,0.5460834938746232
epoch:,1,vrand:,0.8345226655382569,vinfo:,0.9452047831579004,loss,0.43642521592286915
epoch:,2,vrand:,0.8727048594117793,vinfo:,0.9578928979175199,loss,0.3777321462447827
epoch:,3,vrand:,0.9154260894410651,vinfo:,0.9624382495906575,loss,0.3301219665087186
epoch:,4,vrand:,0.9240614335308225,vinfo:,0.9694891785669455,loss,0.2951840620774489
epoch:,5,vrand:,0.9414542101034927,vinfo:,0.9737049627643015,loss,0.270628259732173
epoch:,6,vrand:,0.9508436106984393,vinfo:,0.9755125827668479,loss,0.25385022392639744
epoch:,7,vrand:,0.9375340908689827,vinfo:,0.9710136057257686,loss,0.23728125714338744
epoch:,8,vrand:,0.9684537924748821,vinfo:,0.9796657938711253,loss,0.22290468903688285
epoch:,9,vrand:,0.9648235397441827,vinfo:,0.9769102358358568,loss,0.21622871206356928
epoch:,10,vrand:,0.9325261664013429,vinfo:,0.9722899599467842,loss,0.21216460260061118
epoch:,11,vrand:,0.8805037256277555,vinfo:,0.9632189445448225,loss,0.20487508407005897
epoch:,12,vrand:,0.9362889840096715,vinfo:,0.9730742566721103,loss,0.19884213346701402
epoch:,13,vrand:,0.9378256186829261,vinfo:,0.9706789549562311,loss,0.19437866715284494
epoch:,14,vrand:,0.9412886881024294,vinfo:,0.9744521637415346,loss,0.19266464389287508
epoch:,15,vrand:,0.8940775272195605,vinfo:,0.9677114567831941,loss,0.1878499652330692
epoch:,16,vrand:,0.9458326286211296,vinfo:,0.9769102439360353,loss,0.17879243653554183
epoch:,17,vrand:,0.9400018350832333,vinfo:,0.9748802643323667,loss,0.17451917895903954
epoch:,18,vrand:,0.9419402985571272,vinfo:,0.9750626751130932,loss,0.1643669868891056
epoch:,19,vrand:,0.9572861820944674,vinfo:,0.9784240768588319,loss,0.15757900476455688
epoch:,20,vrand:,0.80531238664746,vinfo:,0.9514350031205947,loss,0.1537914631458429
epoch:,21,vrand:,0.9455786003827116,vinfo:,0.9747343011670887,loss,0.1576796815945552
epoch:,22,vrand:,0.9317477704841073,vinfo:,0.9712874879943222,loss,0.1546651732463103
epoch:,23,vrand:,0.9123779058285717,vinfo:,0.9689388535802725,loss,0.149008470085951
epoch:,24,vrand:,0.8999115867952939,vinfo:,0.9693748258677581,loss,0.14575607272294852
epoch:,25,vrand:,0.9428954928288198,vinfo:,0.9754161700905474,loss,0.1462089648613563
epoch:,26,vrand:,0.9622345299259845,vinfo:,0.9788064193238014,loss,0.1465442684980539
epoch:,27,vrand:,0.9527135010082122,vinfo:,0.9780862114227767,loss,0.14247952172389397
epoch:,28,vrand:,0.9626225742591389,vinfo:,0.9808985793304424,loss,0.1402782774888552
epoch:,29,vrand:,0.9459076233692608,vinfo:,0.9771451475311492,loss,0.13625208746928436
epoch:,30,vrand:,0.939766441801439,vinfo:,0.9737773731273816,loss,0.1321838119855294
epoch:,31,vrand:,0.9634422597035623,vinfo:,0.9810174857855121,loss,0.1294207194676766
epoch:,32,vrand:,0.9597128269982619,vinfo:,0.9786231890402293,loss,0.1299306905040374
epoch:,33,vrand:,0.9565339981210647,vinfo:,0.9781779830068492,loss,0.12806630994264895
epoch:,34,vrand:,0.9681536916179174,vinfo:,0.9825080460198077,loss,0.12928064339436018
epoch:,35,vrand:,0.9474173584932355,vinfo:,0.9780785565088129,loss,0.1268114923284604
epoch:,36,vrand:,0.9576852798651286,vinfo:,0.9783928025605771,loss,0.12247451967917956
epoch:,37,vrand:,0.9599636333116328,vinfo:,0.9799785044308467,loss,0.12042147494279422
epoch:,38,vrand:,0.9707436226155124,vinfo:,0.9813930742222177,loss,0.11620259628846095
epoch:,39,vrand:,0.9146274395245042,vinfo:,0.9699155533303916,loss,0.11600583103986886
epoch:,40,vrand:,0.8252029613190885,vinfo:,0.9569208635724074,loss,0.11605406552553177
epoch:,41,vrand:,0.9334419000786612,vinfo:,0.9727415926548796,loss,0.12005925350464307
epoch:,42,vrand:,0.9370299664533794,vinfo:,0.9740059897991753,loss,0.11512445142635933
epoch:,43,vrand:,0.9718505924713101,vinfo:,0.982089736442127,loss,0.10976456506894185
epoch:,44,vrand:,0.9620780511637953,vinfo:,0.9801461138893608,loss,0.10781498769154915
epoch:,45,vrand:,0.9600700320832036,vinfo:,0.9802800084085144,loss,0.10758703259321359
epoch:,46,vrand:,0.9513094294926574,vinfo:,0.9787094611256073,loss,0.10764542623208119
epoch:,47,vrand:,0.9279548996241145,vinfo:,0.9711629242013722,loss,0.10453398067217606
epoch:,48,vrand:,0.9728844705437656,vinfo:,0.9797897283541019,loss,0.0984740864772063
epoch:,49,vrand:,0.9653893904658547,vinfo:,0.9803299464294739,loss,0.09398463196479358
epoch:,50,vrand:,0.9570261000723752,vinfo:,0.980108576915675,loss,0.09127542491142566
epoch:,51,vrand:,0.9416348258789828,vinfo:,0.9772727801324897,loss,0.09076009862698041
epoch:,52,vrand:,0.9536830954268234,vinfo:,0.9778309835239927,loss,0.09062171096985157
epoch:,53,vrand:,0.9791839217815775,vinfo:,0.9820148096963883,loss,0.08943898460039726
epoch:,54,vrand:,0.9276270312571324,vinfo:,0.9723857220355615,loss,0.09045671098507367
epoch:,55,vrand:,0.9436961029127877,vinfo:,0.9752166864906299,loss,0.09388394883045784
epoch:,56,vrand:,0.9658960705760704,vinfo:,0.9790226723423692,loss,0.08833097208004731
epoch:,57,vrand:,0.9390480744506308,vinfo:,0.9764459289905215,loss,0.08338568588862053
epoch:,58,vrand:,0.8782679776216586,vinfo:,0.9684143377634733,loss,0.08333037449763371
epoch:,59,vrand:,0.8345679314490464,vinfo:,0.9531639104641784,loss,0.085062036720606
